Datetime,Global_active_power,hour,dayofweek,day
2007-01-06 17:00:00,0.8989666666666667,17,5.0,
2007-01-06 18:00:00,0.8555333333333334,18,5.0,
2007-01-06 19:00:00,1.8340333333333327,19,5.0,
2007-01-06 20:00:00,1.0151333333333334,20,5.0,
2007-01-06 21:00:00,1.0125333333333333,21,5.0,
2007-01-06 22:00:00,0.5116666666666666,22,5.0,
2007-01-06 23:00:00,0.5052666666666666,23,5.0,
2007-01-07 00:00:00,0.9032,0,6.0,
2007-01-07 01:00:00,0.2964333333333332,1,6.0,
2007-01-07 02:00:00,0.3524,2,6.0,
2007-01-07 03:00:00,0.2986666666666667,3,6.0,
2007-01-07 04:00:00,0.3558666666666666,4,6.0,
2007-01-07 05:00:00,0.2853666666666666,5,6.0,
2007-01-07 06:00:00,0.3383,6,6.0,
2007-01-07 07:00:00,0.3127333333333333,7,6.0,
2007-01-07 08:00:00,0.3100333333333333,8,6.0,
2007-01-07 09:00:00,0.3756,9,6.0,
2007-01-07 10:00:00,1.0414333333333332,10,6.0,
2007-01-07 11:00:00,1.0684333333333331,11,6.0,
2007-01-07 12:00:00,0.5515666666666666,12,6.0,
2007-01-07 13:00:00,3.331933333333333,13,6.0,
2007-01-07 14:00:00,2.5331,14,6.0,
2007-01-07 15:00:00,3.770766666666667,15,6.0,
2007-01-07 16:00:00,2.2807666666666666,16,6.0,
2007-01-07 17:00:00,2.404733333333333,17,6.0,
2007-01-07 18:00:00,5.211533333333334,18,6.0,
2007-01-07 19:00:00,2.9164666666666665,19,6.0,
2007-01-07 20:00:00,3.5232,20,6.0,
2007-01-07 21:00:00,4.738366666666667,21,6.0,
2007-01-07 22:00:00,2.1289,22,6.0,
2007-01-07 23:00:00,1.4638666666666666,23,6.0,
2007-01-08 00:00:00,1.3604666666666667,0,0.0,
2007-01-08 01:00:00,1.350666666666667,1,0.0,
2007-01-08 02:00:00,1.3848333333333334,2,0.0,
2007-01-08 03:00:00,1.3569,3,0.0,
2007-01-08 04:00:00,1.3759,4,0.0,
2007-01-08 05:00:00,1.1045333333333334,5,0.0,
2007-01-08 06:00:00,0.4681333333333333,6,0.0,
2007-01-08 07:00:00,1.0126333333333333,7,0.0,
2007-01-08 08:00:00,2.1395,8,0.0,
2007-01-08 09:00:00,1.6646333333333334,9,0.0,
2007-01-08 10:00:00,1.2966333333333333,10,0.0,
2007-01-08 11:00:00,1.1751,11,0.0,
2007-01-08 12:00:00,0.3289333333333333,12,0.0,
2007-01-08 13:00:00,0.6432,13,0.0,
2007-01-08 14:00:00,1.8509,14,0.0,
2007-01-08 15:00:00,1.8851,15,0.0,
2007-01-08 16:00:00,2.1224333333333334,16,0.0,
2007-01-08 17:00:00,1.8981,17,0.0,
2007-01-08 18:00:00,2.907966666666667,18,0.0,
2007-01-08 19:00:00,2.7940666666666667,19,0.0,
2007-01-08 20:00:00,3.4250333333333334,20,0.0,
2007-01-08 21:00:00,2.507633333333333,21,0.0,
2007-01-08 22:00:00,0.9699666666666666,22,0.0,
2007-01-08 23:00:00,0.3327333333333333,23,0.0,
2007-01-09 00:00:00,0.2698333333333333,0,1.0,
2007-01-09 01:00:00,0.3118333333333333,1,1.0,
2007-01-09 02:00:00,0.2874,2,1.0,
2007-01-09 03:00:00,0.4696666666666667,3,1.0,
2007-01-09 04:00:00,0.6611999999999999,4,1.0,
2007-01-09 05:00:00,0.2744999999999999,5,1.0,
2007-01-09 06:00:00,1.1234666666666666,6,1.0,
2007-01-09 07:00:00,2.3869666666666665,7,1.0,
2007-01-09 08:00:00,2.1356,8,1.0,
2007-01-09 09:00:00,1.8683666666666667,9,1.0,
2007-01-09 10:00:00,1.3492333333333335,10,1.0,
2007-01-09 11:00:00,0.9347333333333334,11,1.0,
2007-01-09 12:00:00,0.2769333333333333,12,1.0,
2007-01-09 13:00:00,0.3015666666666667,13,1.0,
2007-01-09 14:00:00,0.2666666666666666,14,1.0,
2007-01-09 15:00:00,0.5648333333333333,15,1.0,
2007-01-09 16:00:00,1.4713333333333334,16,1.0,
2007-01-09 17:00:00,2.106266666666667,17,1.0,
2007-01-09 18:00:00,2.3730666666666664,18,1.0,
2007-01-09 19:00:00,2.2874666666666665,19,1.0,
2007-01-09 20:00:00,3.2106,20,1.0,
2007-01-09 21:00:00,3.292466666666667,21,1.0,
2007-01-09 22:00:00,1.2912666666666666,22,1.0,
2007-01-09 23:00:00,1.6356333333333335,23,1.0,
2007-01-10 00:00:00,0.5179,0,2.0,
2007-01-10 01:00:00,0.6539,1,2.0,
2007-01-10 02:00:00,0.3403666666666666,2,2.0,
2007-01-10 03:00:00,0.2693666666666666,3,2.0,
2007-01-10 04:00:00,0.3469,4,2.0,
2007-01-10 05:00:00,0.2679666666666666,5,2.0,
2007-01-10 06:00:00,0.8976,6,2.0,
2007-01-10 07:00:00,2.3629,7,2.0,
2007-01-10 08:00:00,2.972933333333333,8,2.0,
2007-01-10 09:00:00,1.9952333333333327,9,2.0,
2007-01-10 10:00:00,1.4271,10,2.0,
2007-01-10 11:00:00,3.970766666666667,11,2.0,
2007-01-10 12:00:00,1.4307666666666667,12,2.0,
2007-01-10 13:00:00,0.5537666666666666,13,2.0,
2007-01-10 14:00:00,1.6954,14,2.0,
2007-01-10 15:00:00,1.2912333333333337,15,2.0,
2007-01-10 16:00:00,0.6835333333333333,16,2.0,
2007-01-10 17:00:00,1.8244,17,2.0,
2007-01-10 18:00:00,3.3644000000000003,18,2.0,
2007-01-10 19:00:00,3.190233333333333,19,2.0,
2007-01-10 20:00:00,2.933933333333333,20,2.0,
2007-01-10 21:00:00,1.6947,21,2.0,
2007-01-10 22:00:00,0.8519000000000001,22,2.0,
2007-01-10 23:00:00,0.3761333333333334,23,2.0,
2007-01-11 00:00:00,0.3365,0,3.0,
2007-01-11 01:00:00,0.2546,1,3.0,
2007-01-11 02:00:00,0.3086666666666666,2,3.0,
2007-01-11 03:00:00,0.8921666666666667,3,3.0,
2007-01-11 04:00:00,0.2705,4,3.0,
2007-01-11 05:00:00,0.2976,5,3.0,
2007-01-11 06:00:00,0.7363666666666667,6,3.0,
2007-01-11 07:00:00,2.7021666666666664,7,3.0,
2007-01-11 08:00:00,2.5052666666666665,8,3.0,
2007-01-11 09:00:00,1.3702,9,3.0,
2007-01-11 10:00:00,1.3697333333333332,10,3.0,
2007-01-11 11:00:00,1.1518333333333333,11,3.0,
2007-01-11 12:00:00,0.3003333333333333,12,3.0,
2007-01-11 13:00:00,0.3952,13,3.0,
2007-01-11 14:00:00,0.3272,14,3.0,
2007-01-11 15:00:00,0.5416333333333333,15,3.0,
2007-01-11 16:00:00,2.6132,16,3.0,
2007-01-11 17:00:00,3.238233333333333,17,3.0,
2007-01-11 18:00:00,3.869133333333333,18,3.0,
2007-01-11 19:00:00,4.7842,19,3.0,
2007-01-11 20:00:00,3.7062666666666666,20,3.0,
2007-01-11 21:00:00,2.8803666666666667,21,3.0,
2007-01-11 22:00:00,1.4481,22,3.0,
2007-01-11 23:00:00,1.2871,23,3.0,
2007-01-12 00:00:00,0.5854333333333333,0,4.0,
2007-01-12 01:00:00,0.3122333333333333,1,4.0,
2007-01-12 02:00:00,0.3023999999999999,2,4.0,
2007-01-12 03:00:00,0.3215666666666666,3,4.0,
2007-01-12 04:00:00,0.2930333333333333,4,4.0,
2007-01-12 05:00:00,0.8123333333333334,5,4.0,
2007-01-12 06:00:00,1.4514333333333334,6,4.0,
2007-01-12 07:00:00,2.8325,7,4.0,
2007-01-12 08:00:00,1.993933333333333,8,4.0,
2007-01-12 09:00:00,1.3481999999999998,9,4.0,
2007-01-12 10:00:00,0.9068333333333332,10,4.0,
2007-01-12 11:00:00,0.2818333333333333,11,4.0,
2007-01-12 12:00:00,0.2946,12,4.0,
2007-01-12 13:00:00,0.2538666666666666,13,4.0,
2007-01-12 14:00:00,0.3349,14,4.0,
2007-01-12 15:00:00,0.2617333333333333,15,4.0,
2007-01-12 16:00:00,0.3206666666666666,16,4.0,
2007-01-12 17:00:00,0.5727,17,4.0,
2007-01-12 18:00:00,2.549,18,4.0,
2007-01-12 19:00:00,2.2349,19,4.0,
2007-01-12 20:00:00,2.2950666666666666,20,4.0,
2007-01-12 21:00:00,1.5127333333333333,21,4.0,
2007-01-12 22:00:00,1.483766666666667,22,4.0,
2007-01-12 23:00:00,0.7992666666666667,23,4.0,
2007-01-13 00:00:00,0.8884000000000001,0,5.0,
2007-01-13 01:00:00,0.3167333333333333,1,5.0,
2007-01-13 02:00:00,0.2564333333333333,2,5.0,
2007-01-13 03:00:00,0.2978666666666666,3,5.0,
2007-01-13 04:00:00,0.289,4,5.0,
2007-01-13 05:00:00,0.2646,5,5.0,
2007-01-13 06:00:00,0.3151666666666666,6,5.0,
2007-01-13 07:00:00,1.7926333333333335,7,5.0,
2007-01-13 08:00:00,2.655533333333333,8,5.0,
2007-01-13 09:00:00,1.7159000000000002,9,5.0,
2007-01-13 10:00:00,3.170033333333333,10,5.0,
2007-01-13 11:00:00,3.5630666666666664,11,5.0,
2007-01-13 12:00:00,1.9701666666666664,12,5.0,
2007-01-13 13:00:00,1.6392,13,5.0,
2007-01-13 14:00:00,1.6297,14,5.0,
2007-01-13 15:00:00,2.0716666666666668,15,5.0,
2007-01-13 16:00:00,2.057633333333333,16,5.0,
2007-01-13 17:00:00,2.7980666666666667,17,5.0,
2007-01-13 18:00:00,1.8881,18,5.0,
2007-01-13 19:00:00,3.1545,19,5.0,
2007-01-13 20:00:00,4.5121,20,5.0,
2007-01-13 21:00:00,4.981466666666666,21,5.0,
2007-01-13 22:00:00,5.814266666666667,22,5.0,
2007-01-13 23:00:00,5.071333333333333,23,5.0,
2007-01-14 00:00:00,3.3405666666666667,0,6.0,
2007-01-14 01:00:00,2.916,1,6.0,
2007-01-14 02:00:00,2.879433333333333,2,6.0,
2007-01-14 03:00:00,1.1217333333333337,3,6.0,
2007-01-14 04:00:00,1.1342333333333334,4,6.0,
2007-01-14 05:00:00,1.1941,5,6.0,
2007-01-14 06:00:00,1.5761,6,6.0,
2007-01-14 07:00:00,1.141066666666667,7,6.0,
2007-01-14 08:00:00,1.3151666666666666,8,6.0,
2007-01-14 09:00:00,2.226033333333333,9,6.0,
2007-01-14 10:00:00,1.7363666666666666,10,6.0,
2007-01-14 11:00:00,1.0085666666666666,11,6.0,
2007-01-14 12:00:00,0.7125,12,6.0,
2007-01-14 13:00:00,1.2987,13,6.0,
2007-01-14 14:00:00,1.8274666666666664,14,6.0,
2007-01-14 15:00:00,2.097066666666666,15,6.0,
2007-01-14 16:00:00,3.4258,16,6.0,
2007-01-14 17:00:00,4.211133333333334,17,6.0,
2007-01-14 18:00:00,3.5989152542372884,18,6.0,
2007-01-14 19:00:00,3.2915,19,6.0,
2007-01-14 20:00:00,3.1929000000000003,20,6.0,
2007-01-14 21:00:00,2.107633333333333,21,6.0,
2007-01-14 22:00:00,1.4627333333333332,22,6.0,
2007-01-14 23:00:00,1.3745333333333332,23,6.0,
2007-01-15 00:00:00,1.3573,0,0.0,
2007-01-15 01:00:00,1.3417333333333334,1,0.0,
2007-01-15 02:00:00,0.4619999999999999,2,0.0,
2007-01-15 03:00:00,0.2898666666666666,3,0.0,
2007-01-15 04:00:00,0.2915999999999999,4,0.0,
2007-01-15 05:00:00,0.244,5,0.0,
2007-01-15 06:00:00,0.3083333333333333,6,0.0,
2007-01-15 07:00:00,1.9449,7,0.0,
2007-01-15 08:00:00,2.595733333333333,8,0.0,
2007-01-15 09:00:00,1.595,9,0.0,
2007-01-15 10:00:00,1.8552666666666664,10,0.0,
2007-01-15 11:00:00,1.3714333333333333,11,0.0,
2007-01-15 12:00:00,1.1310333333333331,12,0.0,
2007-01-15 13:00:00,0.6521,13,0.0,
2007-01-15 14:00:00,1.4841333333333333,14,0.0,
2007-01-15 15:00:00,1.6232333333333335,15,0.0,
2007-01-15 16:00:00,1.5423333333333331,16,0.0,
2007-01-15 17:00:00,1.7919666666666667,17,0.0,
2007-01-15 18:00:00,2.2478333333333333,18,0.0,
2007-01-15 19:00:00,2.9717333333333333,19,0.0,
2007-01-15 20:00:00,2.742566666666667,20,0.0,
2007-01-15 21:00:00,1.6235,21,0.0,
2007-01-15 22:00:00,1.8572333333333333,22,0.0,
2007-01-15 23:00:00,2.4864666666666664,23,0.0,
2007-01-16 00:00:00,0.3873666666666667,0,1.0,
2007-01-16 01:00:00,0.2992666666666667,1,1.0,
2007-01-16 02:00:00,0.3085,2,1.0,
2007-01-16 03:00:00,0.2936666666666667,3,1.0,
2007-01-16 04:00:00,0.7837666666666666,4,1.0,
2007-01-16 05:00:00,0.4086333333333333,5,1.0,
2007-01-16 06:00:00,0.7007666666666666,6,1.0,
2007-01-16 07:00:00,2.484233333333333,7,1.0,
2007-01-16 08:00:00,1.0849,8,1.0,
2007-01-16 09:00:00,0.8876000000000001,9,1.0,
2007-01-16 10:00:00,0.4004666666666666,10,1.0,
2007-01-16 11:00:00,0.6403666666666666,11,1.0,
2007-01-16 12:00:00,1.9346666666666663,12,1.0,
2007-01-16 13:00:00,0.9449666666666666,13,1.0,
2007-01-16 14:00:00,1.9168666666666667,14,1.0,
2007-01-16 15:00:00,0.8901333333333333,15,1.0,
2007-01-16 16:00:00,1.6489666666666667,16,1.0,
2007-01-16 17:00:00,2.8615,17,1.0,
2007-01-16 18:00:00,3.1261666666666668,18,1.0,
2007-01-16 19:00:00,1.9595,19,1.0,
2007-01-16 20:00:00,1.3968333333333334,20,1.0,
2007-01-16 21:00:00,1.4027666666666667,21,1.0,
2007-01-16 22:00:00,0.9547666666666668,22,1.0,
2007-01-16 23:00:00,0.3900666666666667,23,1.0,
2007-01-17 00:00:00,0.2993333333333333,0,2.0,
2007-01-17 01:00:00,0.2464666666666666,1,2.0,
2007-01-17 02:00:00,0.8600666666666666,2,2.0,
2007-01-17 03:00:00,0.2673,3,2.0,
2007-01-17 04:00:00,0.2866999999999999,4,2.0,
2007-01-17 05:00:00,0.2635,5,2.0,
2007-01-17 06:00:00,0.8767999999999999,6,2.0,
2007-01-17 07:00:00,2.2358,7,2.0,
2007-01-17 08:00:00,3.119933333333333,8,2.0,
2007-01-17 09:00:00,3.2271333333333336,9,2.0,
2007-01-17 10:00:00,4.085766666666666,10,2.0,
2007-01-17 11:00:00,2.4456,11,2.0,
2007-01-17 12:00:00,1.7472,12,2.0,
2007-01-17 13:00:00,1.4257,13,2.0,
2007-01-17 14:00:00,1.5296999999999998,14,2.0,
2007-01-17 15:00:00,3.871966666666667,15,2.0,
2007-01-17 16:00:00,1.8885,16,2.0,
2007-01-17 17:00:00,3.066866666666667,17,2.0,
2007-01-17 18:00:00,1.6687,18,2.0,
2007-01-17 19:00:00,2.606533333333333,19,2.0,
2007-01-17 20:00:00,3.220833333333333,20,2.0,
2007-01-17 21:00:00,3.5447333333333333,21,2.0,
2007-01-17 22:00:00,2.720666666666667,22,2.0,
2007-01-17 23:00:00,1.9556666666666669,23,2.0,
2007-01-18 00:00:00,1.4016666666666666,0,3.0,
2007-01-18 01:00:00,1.1285666666666667,1,3.0,
2007-01-18 02:00:00,0.2991333333333333,2,3.0,
2007-01-18 03:00:00,0.2853666666666666,3,3.0,
2007-01-18 04:00:00,0.2859333333333333,4,3.0,
2007-01-18 05:00:00,0.2725666666666667,5,3.0,
2007-01-18 06:00:00,0.7473333333333334,6,3.0,
2007-01-18 07:00:00,2.621733333333333,7,3.0,
2007-01-18 08:00:00,1.6582666666666666,8,3.0,
2007-01-18 09:00:00,1.326566666666667,9,3.0,
2007-01-18 10:00:00,0.8661333333333334,10,3.0,
2007-01-18 11:00:00,0.2796333333333333,11,3.0,
2007-01-18 12:00:00,0.3050333333333333,12,3.0,
2007-01-18 13:00:00,0.5061,13,3.0,
2007-01-18 14:00:00,0.3720333333333333,14,3.0,
2007-01-18 15:00:00,0.6128333333333332,15,3.0,
2007-01-18 16:00:00,1.6330666666666669,16,3.0,
2007-01-18 17:00:00,2.1533333333333333,17,3.0,
2007-01-18 18:00:00,3.133466666666666,18,3.0,
2007-01-18 19:00:00,2.793,19,3.0,
2007-01-18 20:00:00,2.968533333333333,20,3.0,
2007-01-18 21:00:00,2.7788,21,3.0,
2007-01-18 22:00:00,1.4036333333333333,22,3.0,
2007-01-18 23:00:00,0.5249666666666667,23,3.0,
2007-01-19 00:00:00,0.3053666666666667,0,4.0,
2007-01-19 01:00:00,0.3163333333333333,1,4.0,
2007-01-19 02:00:00,0.3047666666666667,2,4.0,
2007-01-19 03:00:00,0.3085666666666666,3,4.0,
2007-01-19 04:00:00,0.3172666666666667,4,4.0,
2007-01-19 05:00:00,0.3004333333333333,5,4.0,
2007-01-19 06:00:00,0.8006666666666666,6,4.0,
2007-01-19 07:00:00,2.8391,7,4.0,
2007-01-19 08:00:00,2.1277666666666666,8,4.0,
2007-01-19 09:00:00,1.8329666666666664,9,4.0,
2007-01-19 10:00:00,1.1446333333333334,10,4.0,
2007-01-19 11:00:00,0.2579,11,4.0,
2007-01-19 12:00:00,0.3025,12,4.0,
2007-01-19 13:00:00,0.3826,13,4.0,
2007-01-19 14:00:00,0.4230333333333333,14,4.0,
2007-01-19 15:00:00,0.3586666666666666,15,4.0,
2007-01-19 16:00:00,1.032166666666667,16,4.0,
2007-01-19 17:00:00,1.3404666666666667,17,4.0,
2007-01-19 18:00:00,0.7348666666666667,18,4.0,
2007-01-19 19:00:00,0.9607666666666668,19,4.0,
2007-01-19 20:00:00,1.5455666666666663,20,4.0,
2007-01-19 21:00:00,2.422633333333333,21,4.0,
2007-01-19 22:00:00,2.4906333333333333,22,4.0,
2007-01-19 23:00:00,1.8243333333333327,23,4.0,
2007-01-20 00:00:00,1.7318,0,5.0,
2007-01-20 01:00:00,1.1492666666666669,1,5.0,
2007-01-20 02:00:00,1.0384,2,5.0,
2007-01-20 03:00:00,1.1203333333333334,3,5.0,
2007-01-20 04:00:00,1.0231666666666668,4,5.0,
2007-01-20 05:00:00,1.051,5,5.0,
2007-01-20 06:00:00,1.107033333333333,6,5.0,
2007-01-20 07:00:00,2.1135333333333333,7,5.0,
2007-01-20 08:00:00,2.035133333333333,8,5.0,
2007-01-20 09:00:00,2.0485333333333333,9,5.0,
2007-01-20 10:00:00,2.279733333333333,10,5.0,
2007-01-20 11:00:00,2.0756,11,5.0,
2007-01-20 12:00:00,1.8431333333333333,12,5.0,
2007-01-20 13:00:00,4.251033333333334,13,5.0,
2007-01-20 14:00:00,2.6337,14,5.0,
2007-01-20 15:00:00,1.9713666666666667,15,5.0,
2007-01-20 16:00:00,1.9525333333333328,16,5.0,
2007-01-20 17:00:00,2.7952,17,5.0,
2007-01-20 18:00:00,4.312366666666667,18,5.0,
2007-01-20 19:00:00,5.3430333333333335,19,5.0,
2007-01-20 20:00:00,3.712933333333333,20,5.0,
2007-01-20 21:00:00,2.425733333333333,21,5.0,
2007-01-20 22:00:00,1.0950333333333333,22,5.0,
2007-01-20 23:00:00,1.1192666666666669,23,5.0,
2007-01-21 00:00:00,1.3722333333333334,0,6.0,
2007-01-21 01:00:00,1.5,1,6.0,
2007-01-21 02:00:00,1.5674666666666668,2,6.0,
2007-01-21 03:00:00,1.1985,3,6.0,
2007-01-21 04:00:00,1.1744333333333332,4,6.0,
2007-01-21 05:00:00,1.2062333333333333,5,6.0,
2007-01-21 06:00:00,1.7787666666666666,6,6.0,
2007-01-21 07:00:00,1.0879333333333332,7,6.0,
2007-01-21 08:00:00,1.929266666666667,8,6.0,
2007-01-21 09:00:00,1.925,9,6.0,
2007-01-21 10:00:00,2.1305666666666667,10,6.0,
2007-01-21 11:00:00,2.860066666666667,11,6.0,
2007-01-21 12:00:00,2.6967,12,6.0,
2007-01-21 13:00:00,2.7639,13,6.0,
2007-01-21 14:00:00,1.9257333333333333,14,6.0,
2007-01-21 15:00:00,1.7514666666666665,15,6.0,
2007-01-21 16:00:00,1.2283333333333333,16,6.0,
2007-01-21 17:00:00,2.8507,17,6.0,
2007-01-21 18:00:00,3.648933333333333,18,6.0,
2007-01-21 19:00:00,5.330433333333334,19,6.0,
2007-01-21 20:00:00,6.076566666666666,20,6.0,
2007-01-21 21:00:00,5.9107666666666665,21,6.0,
2007-01-21 22:00:00,2.327733333333333,22,6.0,
2007-01-21 23:00:00,0.5459666666666667,23,6.0,
2007-01-22 00:00:00,0.3160333333333333,0,0.0,
2007-01-22 01:00:00,0.2615666666666666,1,0.0,
2007-01-22 02:00:00,0.3049333333333333,2,0.0,
2007-01-22 03:00:00,0.2603,3,0.0,
2007-01-22 04:00:00,0.3038,4,0.0,
2007-01-22 05:00:00,0.2666,5,0.0,
2007-01-22 06:00:00,0.9936666666666666,6,0.0,
2007-01-22 07:00:00,1.8646,7,0.0,
2007-01-22 08:00:00,3.0862666666666665,8,0.0,
2007-01-22 09:00:00,2.4221,9,0.0,
2007-01-22 10:00:00,1.8949666666666665,10,0.0,
2007-01-22 11:00:00,1.3413666666666666,11,0.0,
2007-01-22 12:00:00,1.3538,12,0.0,
2007-01-22 13:00:00,1.0975,13,0.0,
2007-01-22 14:00:00,1.4378,14,0.0,
2007-01-22 15:00:00,1.4210666666666667,15,0.0,
2007-01-22 16:00:00,1.1902333333333333,16,0.0,
2007-01-22 17:00:00,1.1473000000000002,17,0.0,
2007-01-22 18:00:00,1.3634,18,0.0,
2007-01-22 19:00:00,3.699233333333333,19,0.0,
2007-01-22 20:00:00,4.455733333333333,20,0.0,
2007-01-22 21:00:00,2.5735666666666663,21,0.0,
2007-01-22 22:00:00,1.6554666666666666,22,0.0,
2007-01-22 23:00:00,1.6302666666666668,23,0.0,
2007-01-23 00:00:00,2.041,0,1.0,
2007-01-23 01:00:00,0.5386666666666666,1,1.0,
2007-01-23 02:00:00,0.4723333333333333,2,1.0,
2007-01-23 03:00:00,0.4703666666666667,3,1.0,
2007-01-23 04:00:00,0.4650333333333333,4,1.0,
2007-01-23 05:00:00,0.4664333333333333,5,1.0,
2007-01-23 06:00:00,0.4546333333333333,6,1.0,
2007-01-23 07:00:00,2.2251333333333334,7,1.0,
2007-01-23 08:00:00,1.6628333333333332,8,1.0,
2007-01-23 09:00:00,1.4198333333333333,9,1.0,
2007-01-23 10:00:00,0.2587,10,1.0,
2007-01-23 11:00:00,0.2997333333333333,11,1.0,
2007-01-23 12:00:00,0.2683333333333333,12,1.0,
2007-01-23 13:00:00,0.2888,13,1.0,
2007-01-23 14:00:00,0.2702,14,1.0,
2007-01-23 15:00:00,0.2893666666666666,15,1.0,
2007-01-23 16:00:00,0.3399,16,1.0,
2007-01-23 17:00:00,2.004966666666667,17,1.0,
2007-01-23 18:00:00,2.388033333333333,18,1.0,
2007-01-23 19:00:00,3.6409666666666665,19,1.0,
2007-01-23 20:00:00,3.578933333333333,20,1.0,
2007-01-23 21:00:00,2.9194666666666667,21,1.0,
2007-01-23 22:00:00,1.541,22,1.0,
2007-01-23 23:00:00,1.3226666666666669,23,1.0,
2007-01-24 00:00:00,1.8474,0,2.0,
2007-01-24 01:00:00,1.5868666666666666,1,2.0,
2007-01-24 02:00:00,1.4834333333333334,2,2.0,
2007-01-24 03:00:00,1.4792999999999998,3,2.0,
2007-01-24 04:00:00,1.4453,4,2.0,
2007-01-24 05:00:00,1.445733333333333,5,2.0,
2007-01-24 06:00:00,1.3818333333333332,6,2.0,
2007-01-24 07:00:00,3.5237,7,2.0,
2007-01-24 08:00:00,3.758166666666667,8,2.0,
2007-01-24 09:00:00,3.5179,9,2.0,
2007-01-24 10:00:00,2.6324666666666667,10,2.0,
2007-01-24 11:00:00,1.5583333333333331,11,2.0,
2007-01-24 12:00:00,2.8716,12,2.0,
2007-01-24 13:00:00,1.8371666666666668,13,2.0,
2007-01-24 14:00:00,1.5796333333333334,14,2.0,
2007-01-24 15:00:00,2.5398,15,2.0,
2007-01-24 16:00:00,2.7186000000000003,16,2.0,
2007-01-24 17:00:00,1.6884333333333332,17,2.0,
2007-01-24 18:00:00,2.170233333333333,18,2.0,
2007-01-24 19:00:00,2.157466666666666,19,2.0,
2007-01-24 20:00:00,2.9639666666666664,20,2.0,
2007-01-24 21:00:00,1.5511,21,2.0,
2007-01-24 22:00:00,0.9241,22,2.0,
2007-01-24 23:00:00,1.1350333333333331,23,2.0,
2007-01-25 00:00:00,0.5959,0,3.0,
2007-01-25 01:00:00,0.2531666666666666,1,3.0,
2007-01-25 02:00:00,0.3074,2,3.0,
2007-01-25 03:00:00,0.2604,3,3.0,
2007-01-25 04:00:00,0.3157,4,3.0,
2007-01-25 05:00:00,0.2601333333333333,5,3.0,
2007-01-25 06:00:00,0.5114,6,3.0,
2007-01-25 07:00:00,2.621166666666667,7,3.0,
2007-01-25 08:00:00,1.3268666666666666,8,3.0,
2007-01-25 09:00:00,0.587,9,3.0,
2007-01-25 10:00:00,0.2689,10,3.0,
2007-01-25 11:00:00,0.2921333333333333,11,3.0,
2007-01-25 12:00:00,0.2882666666666666,12,3.0,
2007-01-25 13:00:00,0.3601,13,3.0,
2007-01-25 14:00:00,1.2025666666666666,14,3.0,
2007-01-25 15:00:00,1.7188,15,3.0,
2007-01-25 16:00:00,1.4912333333333334,16,3.0,
2007-01-25 17:00:00,1.7649333333333332,17,3.0,
2007-01-25 18:00:00,2.4160666666666666,18,3.0,
2007-01-25 19:00:00,3.0424333333333333,19,3.0,
2007-01-25 20:00:00,2.0296,20,3.0,
2007-01-25 21:00:00,2.2985666666666664,21,3.0,
2007-01-25 22:00:00,1.3439333333333332,22,3.0,
2007-01-25 23:00:00,1.0490666666666668,23,3.0,
2007-01-26 00:00:00,0.2929,0,4.0,
2007-01-26 01:00:00,0.2753666666666666,1,4.0,
2007-01-26 02:00:00,0.2667333333333334,2,4.0,
2007-01-26 03:00:00,0.2842333333333333,3,4.0,
2007-01-26 04:00:00,0.2688666666666667,4,4.0,
2007-01-26 05:00:00,0.2894333333333333,5,4.0,
2007-01-26 06:00:00,1.0981,6,4.0,
2007-01-26 07:00:00,2.266366666666667,7,4.0,
2007-01-26 08:00:00,0.5117666666666667,8,4.0,
2007-01-26 09:00:00,0.8014666666666667,9,4.0,
2007-01-26 10:00:00,0.8000666666666666,10,4.0,
2007-01-26 11:00:00,2.5391,11,4.0,
2007-01-26 12:00:00,1.7148666666666663,12,4.0,
2007-01-26 13:00:00,1.5894666666666666,13,4.0,
2007-01-26 14:00:00,1.5365333333333335,14,4.0,
2007-01-26 15:00:00,0.6744666666666668,15,4.0,
2007-01-26 16:00:00,0.2902666666666667,16,4.0,
2007-01-26 17:00:00,0.5921666666666667,17,4.0,
2007-01-26 18:00:00,0.9061666666666668,18,4.0,
2007-01-26 19:00:00,1.7367,19,4.0,
2007-01-26 20:00:00,1.4773,20,4.0,
2007-01-26 21:00:00,2.6074,21,4.0,
2007-01-26 22:00:00,2.3952,22,4.0,
2007-01-26 23:00:00,1.7512666666666667,23,4.0,
2007-01-27 00:00:00,0.5147666666666667,0,5.0,
2007-01-27 01:00:00,0.4287666666666666,1,5.0,
2007-01-27 02:00:00,0.2627,2,5.0,
2007-01-27 03:00:00,0.2848666666666666,3,5.0,
2007-01-27 04:00:00,0.2901999999999999,4,5.0,
2007-01-27 05:00:00,0.2850666666666666,5,5.0,
2007-01-27 06:00:00,0.532,6,5.0,
2007-01-27 07:00:00,1.5318666666666667,7,5.0,
2007-01-27 08:00:00,2.054933333333333,8,5.0,
2007-01-27 09:00:00,1.8459666666666663,9,5.0,
2007-01-27 10:00:00,1.8327666666666669,10,5.0,
2007-01-27 11:00:00,1.5786666666666669,11,5.0,
2007-01-27 12:00:00,1.4027666666666667,12,5.0,
2007-01-27 13:00:00,1.5418666666666667,13,5.0,
2007-01-27 14:00:00,3.241833333333333,14,5.0,
2007-01-27 15:00:00,2.0887666666666664,15,5.0,
